AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
1.152331,0.874858,0.463366,0.280052,0.104515,0.340048,0.61719,0.54794,0.17174,0.065583,0.840452,0.439131,0.380022,0.186286,0.093616,0.194913,0.076514,0.059893,0.156164,0.084357,0.603733,0.262435,0.243036,0.171984,0.155376,0.481887,0.656754,0.206698,0.121204,0.196468,0.490708,1.688573,0.623214,0.273905,0.134787,0.53397,1.460996,0.273663,0.279558,0.156082,0.218811,0.325737,0.164326,0.096827,0.052555,0.553544,0.383966,0.29242,0.178754,0.083213,2.814104,1.907559,0.881812,0.33584,0.142651,1.428024,0.848446,0.676824,0.220246,0.151042
1.295978,0.820554,0.433523,0.219313,0.114075,0.440453,0.670966,0.589066,0.172737,0.059574,1.076438,0.463346,0.356793,0.171548,0.101119,0.183649,0.06258,0.079273,0.171551,0.094787,0.733571,0.229888,0.286988,0.19919,0.145764,0.619391,0.631801,0.216212,0.123389,0.201865,0.506071,1.565238,0.767977,0.264197,0.12664,0.556116,1.587194,0.355089,0.249066,0.143657,0.23736,0.248588,0.183018,0.07947,0.047745,0.648598,0.305907,0.265523,0.173555,0.09676,3.439969,1.581022,0.997325,0.315738,0.140775,1.609783,0.767692,0.735414,0.193466,0.156574
1.492807,0.883164,0.424933,0.208788,0.125844,0.771358,0.733742,0.620022,0.185967,0.053394,1.396281,0.602384,0.340065,0.18201,0.112644,0.197694,0.066013,0.10298,0.18035,0.102351,0.899282,0.209095,0.317561,0.217731,0.13021,0.77205,0.604494,0.236868,0.138793,0.200447,0.563409,1.466868,0.862154,0.261922,0.115121,0.600607,1.66026,0.450129,0.249846,0.134263,0.252592,0.19815,0.228906,0.072608,0.043868,0.731141,0.283556,0.253968,0.177888,0.107857,4.237946,1.352525,1.13281,0.312867,0.140283,1.732567,0.79457,0.795218,0.198259,0.158686
1.729994,0.985924,0.429371,0.236389,0.133821,1.489033,0.7861,0.612436,0.202768,0.04816,1.697647,0.800616,0.330145,0.204401,0.126107,0.230404,0.079315,0.125856,0.179148,0.105841,1.06924,0.195718,0.32794,0.225281,0.115038,0.88195,0.557088,0.262605,0.16062,0.19223,0.663655,1.371248,0.868644,0.265071,0.103094,0.653061,1.650805,0.522465,0.280969,0.126112,0.266774,0.169327,0.286712,0.075255,0.041577,0.782461,0.301352,0.24826,0.187542,0.112245,5.238891,1.24086,1.21973,0.327207,0.140765,1.741291,0.89205,0.821931,0.223842,0.156265
1.971102,1.072921,0.432972,0.281347,0.133805,2.539685,0.815792,0.554349,0.214101,0.044513,1.888924,0.992594,0.318585,0.227986,0.138471,0.277867,0.100502,0.141921,0.168567,0.105918,1.214476,0.187819,0.318284,0.224422,0.105668,0.932438,0.487739,0.283647,0.180796,0.178787,0.792231,1.272031,0.782454,0.271002,0.093539,0.692421,1.56452,0.549111,0.330361,0.118225,0.282678,0.157516,0.334095,0.08318,0.041092,0.790424,0.343255,0.236369,0.198624,0.107325,6.280181,1.26374,1.216501,0.353847,0.14188,1.649552,1.030097,0.788181,0.257313,0.149184
2.151404,1.119552,0.421224,0.321991,0.125796,3.745388,0.822546,0.458311,0.214991,0.042741,1.899637,1.118965,0.299911,0.245182,0.147001,0.331738,0.125804,0.147993,0.152701,0.104328,1.288723,0.190424,0.296797,0.2223,0.104116,0.872189,0.411477,0.292155,0.193126,0.161768,0.907815,1.184318,0.630896,0.275904,0.087874,0.70019,1.432502,0.525244,0.379684,0.110999,0.301587,0.163025,0.352335,0.091061,0.041885,0.748768,0.393954,0.21285,0.206143,0.094232,7.248621,1.419886,1.123122,0.383087,0.14359,1.488787,1.181208,0.689991,0.284718,0.138158
2.198962,1.120885,0.380595,0.344061,0.112942,4.706785,0.816508,0.35266,0.206237,0.044,1.737711,1.147288,0.275705,0.254348,0.150387,0.372518,0.14708,0.14326,0.137035,0.103147,1.296832,0.210226,0.273429,0.226276,0.108305,0.743478,0.346062,0.286831,0.196223,0.142546,0.99329,1.120966,0.463545,0.280521,0.085772,0.662079,1.291659,0.469601,0.415947,0.10584,0.323861,0.185749,0.336689,0.096214,0.042994,0.670792,0.435845,0.178311,0.207386,0.077286,7.825068,1.651872,0.976613,0.408971,0.146372,1.331099,1.303427,0.550673,0.299258,0.124766
2.056422,1.103276,0.317642,0.348153,0.100585,5.118371,0.819083,0.274423,0.194676,0.050978,1.432667,1.093416,0.254625,0.259313,0.149429,0.38772,0.157266,0.131363,0.125957,0.104298,1.243235,0.260193,0.257657,0.242157,0.115185,0.575872,0.30115,0.271231,0.193328,0.122485,1.018811,1.0719,0.32497,0.288301,0.086254,0.589481,1.160044,0.408752,0.434243,0.105384,0.343536,0.223814,0.297716,0.099312,0.043715,0.554259,0.459649,0.139488,0.205371,0.062001,7.784291,1.864835,0.833477,0.432249,0.151606,1.189947,1.34956,0.408374,0.304342,0.11224
1.744947,1.092177,0.267117,0.348382,0.094682,4.81977,0.843185,0.263389,0.192486,0.066568,1.077754,1.007013,0.251562,0.268215,0.147129,0.366001,0.155286,0.121875,0.122431,0.109416,1.160642,0.354027,0.266955,0.270595,0.124833,0.439747,0.276649,0.248303,0.187775,0.103345,1.008336,1.003292,0.233635,0.299762,0.088777,0.506868,1.026039,0.361313,0.435135,0.113336,0.362081,0.2715,0.251272,0.102196,0.043793,0.430288,0.464747,0.109036,0.207057,0.052383,7.193551,1.963929,0.738183,0.459396,0.160936,1.100168,1.288891,0.304413,0.312551,0.104864
1.347599,1.091857,0.267231,0.360677,0.099247,3.944054,0.879557,0.350869,0.211967,0.091425,0.752404,0.935673,0.276062,0.288737,0.147585,0.316815,0.144228,0.127464,0.128379,0.119159,1.072275,0.499315,0.323947,0.306004,0.140438,0.365138,0.266484,0.219931,0.181849,0.087251,0.961463,0.884603,0.187182,0.312715,0.092673,0.422733,0.869446,0.337189,0.423814,0.131613,0.357998,0.315602,0.211911,0.10654,0.04328,0.308052,0.452257,0.099515,0.218097,0.049555,6.049843,1.897859,0.720889,0.499263,0.174694,1.034282,1.120918,0.265263,0.336289,0.106027
0.963368,1.085676,0.342243,0.391556,0.115056,2.799794,0.909669,0.549911,0.2568,0.122709,0.521904,0.894761,0.332803,0.321709,0.154437,0.254428,0.129532,0.156476,0.143494,0.132052,1.008302,0.675265,0.437215,0.339153,0.165362,0.359462,0.259626,0.190194,0.176728,0.07615,0.922996,0.708703,0.17332,0.32284,0.096768,0.365498,0.69342,0.343149,0.407185,0.158439,0.336404,0.3442,0.189314,0.112393,0.042668,0.218672,0.423837,0.119599,0.23785,0.051766,4.728289,1.694874,0.795183,0.55111,0.191263,0.991923,0.88518,0.294633,0.37673,0.116347
0.658502,1.056277,0.481283,0.430333,0.139683,1.718968,0.932075,0.845945,0.317577,0.15513,0.39191,0.878166,0.415094,0.359085,0.168844,0.198417,0.117207,0.206101,0.164865,0.144433,0.973582,0.83417,0.594282,0.361178,0.199404,0.405507,0.250948,0.165911,0.173715,0.07155,0.913295,0.51063,0.17635,0.32634,0.099873,0.336382,0.535658,0.379317,0.389715,0.18893,0.292535,0.352582,0.183757,0.11761,0.042625,0.161891,0.385775,0.165416,0.258306,0.055911,3.423632,1.452402,0.954717,0.599201,0.208006,0.928974,0.657558,0.371003,0.418877,0.133149
0.454206,1.016875,0.660596,0.455968,0.168424,0.944968,0.974492,1.192879,0.375891,0.182947,0.339398,0.882725,0.517414,0.387433,0.189165,0.164725,0.112182,0.260834,0.187306,0.151895,0.96548,0.94106,0.760475,0.368671,0.237229,0.466039,0.252913,0.155317,0.174635,0.073652,0.973704,0.357391,0.180618,0.323639,0.100955,0.360126,0.447639,0.42833,0.373118,0.216461,0.241584,0.343318,0.185987,0.119674,0.043564,0.141671,0.35661,0.227485,0.269578,0.059952,2.448818,1.287294,1.166668,0.624326,0.221771,0.830253,0.53446,0.46156,0.442432,0.152537
0.358618,1.030476,0.851653,0.453063,0.194897,0.561212,1.063369,1.516369,0.412467,0.201579,0.347162,0.934242,0.634229,0.39518,0.210931,0.151535,0.116635,0.301171,0.204991,0.151121,0.970201,0.991279,0.887184,0.364557,0.269858,0.522799,0.290099,0.160047,0.181163,0.081577,1.123558,0.312137,0.177285,0.318328,0.099608,0.439035,0.476198,0.472965,0.358897,0.234805,0.190613,0.330447,0.187539,0.118824,0.045251,0.150071,0.371377,0.295804,0.266929,0.063261,1.814942,1.280122,1.384521,0.61524,0.228885,0.706657,0.620362,0.540201,0.437376,0.169989
0.367841,1.181049,1.028679,0.426817,0.212405,0.515545,1.195347,1.743706,0.422138,0.209522,0.414922,1.068867,0.755554,0.380998,0.228191,0.150075,0.1288,0.313442,0.212966,0.141224,0.972659,0.99926,0.941141,0.354793,0.288467,0.560214,0.379564,0.176475,0.193341,0.092949,1.337491,0.396355,0.169771,0.316269,0.096239,0.55775,0.627026,0.504281,0.351051,0.240714,0.151995,0.33386,0.187236,0.119282,0.046973,0.197689,0.463691,0.358011,0.254115,0.066097,1.420873,1.465688,1.565354,0.580241,0.226566,0.608259,0.992409,0.598235,0.41571,0.182108
0.488237,1.514867,1.18001,0.397276,0.215711,0.688244,1.328672,1.830464,0.412417,0.207564,0.56361,1.300039,0.872379,0.353381,0.236207,0.148082,0.145404,0.295563,0.209576,0.124015,0.975791,0.997221,0.917889,0.349838,0.288272,0.576743,0.5146,0.200627,0.207685,0.104444,1.572366,0.57775,0.160457,0.320827,0.092235,0.697622,0.849061,0.510438,0.351129,0.23449,0.134697,0.365753,0.187277,0.125408,0.047991,0.294187,0.638128,0.40179,0.239312,0.068799,1.197928,1.803465,1.664002,0.53689,0.214566,0.605262,1.641579,0.644516,0.400857,0.187987
0.723449,2.004728,1.321557,0.388464,0.204181,0.966015,1.429247,1.803074,0.39995,0.19958,0.838863,1.610558,0.983747,0.328321,0.234305,0.143372,0.162361,0.25582,0.197178,0.104111,1.011047,1.024711,0.838919,0.360847,0.271197,0.570203,0.662539,0.227975,0.219349,0.113032,1.789623,0.793771,0.151957,0.332893,0.090349,0.857394,1.069754,0.488852,0.357911,0.220132,0.149832,0.422927,0.191772,0.138737,0.048047,0.461186,0.866101,0.424525,0.23086,0.071441,1.178513,2.202179,1.667033,0.505523,0.197045,0.787585,2.456643,0.718289,0.414685,0.19023
1.097464,2.544712,1.473051,0.411476,0.1833,1.308637,1.493792,1.736783,0.399499,0.192715,1.252429,1.929453,1.093446,0.319315,0.226036,0.134954,0.176875,0.209677,0.182019,0.088339,1.075802,1.102864,0.746722,0.39327,0.245011,0.53466,0.775304,0.255467,0.225246,0.117151,1.919206,0.973787,0.151139,0.351385,0.094274,1.001082,1.224998,0.450142,0.367949,0.204492,0.18136,0.488827,0.20243,0.156091,0.047442,0.689785,1.090521,0.429443,0.232299,0.073777,1.311435,2.565262,1.596862,0.496365,0.18121,1.1678,3.257858,0.855867,0.462718,0.194201
1.561103,2.988238,1.630099,0.455654,0.162804,1.610512,1.547407,1.706729,0.41368,0.195164,1.766613,2.162956,1.195624,0.328535,0.217667,0.123557,0.186513,0.176246,0.170889,0.084051,1.15788,1.220749,0.679341,0.4393,0.219112,0.472559,0.81422,0.281,0.224428,0.117465,1.906468,1.069678,0.160904,0.371249,0.10697,1.10704,1.277734,0.407905,0.375263,0.195045,0.224506,0.538982,0.21511,0.170223,0.046522,0.954559,1.249567,0.420512,0.240066,0.0754,1.637621,2.842979,1.495583,0.50459,0.175247,1.703796,3.85499,1.054691,0.52808,0.204928
2.019701,3.204619,1.760838,0.498007,0.151614,1.783261,1.617688,1.744159,0.431987,0.211302,2.264064,2.238156,1.28,0.348151,0.21521,0.109579,0.189254,0.17037,0.167446,0.095473,1.220564,1.343297,0.652667,0.482657,0.200066,0.398481,0.775918,0.303474,0.219205,0.116239,1.775603,1.071145,0.178232,0.385289,0.128277,1.161004,1.226135,0.370823,0.373828,0.196654,0.258327,0.552205,0.22466,0.173212,0.045251,1.195603,1.30193,0.404093,0.246545,0.076107,2.049335,2.992714,1.409838,0.512681,0.183561,2.279098,4.103535,1.276984,0.58085,0.223488
2.324071,3.128562,1.823027,0.525584,0.153075,1.760325,1.716274,1.834516,0.443826,0.239244,2.581792,2.145974,1.326924,0.369518,0.220774,0.094755,0.187402,0.198469,0.170771,0.121482,1.205441,1.418615,0.653489,0.505772,0.189846,0.319056,0.688805,0.320378,0.214044,0.116114,1.534598,0.99884,0.194114,0.388468,0.155381,1.136365,1.097565,0.338799,0.361884,0.211363,0.271146,0.522563,0.227116,0.161204,0.043776,1.341455,1.24086,0.384261,0.246854,0.076456,2.404363,2.998354,1.366048,0.506519,0.204899,2.721029,3.958341,1.462521,0.599443,0.245767
2.383481,2.791131,1.787593,0.545865,0.164036,1.551454,1.825575,1.925873,0.448793,0.271028,2.622615,1.941183,1.312638,0.388822,0.23179,0.086258,0.184715,0.254421,0.176007,0.155444,1.107209,1.410212,0.651746,0.495977,0.186509,0.243823,0.599406,0.327302,0.212586,0.118245,1.230314,0.889817,0.198549,0.379217,0.183529,1.031928,0.932991,0.304046,0.340832,0.237502,0.256747,0.458369,0.220659,0.136222,0.0426,1.352262,1.093497,0.36353,0.242062,0.077723,2.567768,2.873515,1.354299,0.482764,0.232551,2.900586,3.488856,1.550374,0.584216,0.264483
2.188385,2.306277,1.661949,0.577725,0.175921,1.239237,1.912196,1.965876,0.455195,0.294607,2.376935,1.723302,1.232479,0.40812,0.241699,0.088074,0.185505,0.322174,0.176922,0.188125,0.974446,1.32352,0.628756,0.454345,0.18684,0.18751,0.549975,0.318958,0.216721,0.121946,0.927456,0.779567,0.192384,0.358543,0.207692,0.864968,0.770561,0.266647,0.314493,0.270114,0.217964,0.377549,0.208565,0.105316,0.042432,1.222811,0.906719,0.345341,0.237714,0.080856,2.471575,2.65256,1.350175,0.448492,0.258061,2.757348,2.854634,1.52342,0.557211,0.27243
1.782274,1.822154,1.48886,0.635155,0.179353,0.890927,1.954054,1.928461,0.473016,0.299463,1.911689,1.580927,1.115274,0.433476,0.243217,0.10084,0.19251,0.382199,0.17079,0.211054,0.857042,1.189872,0.5911,0.392149,0.187775,0.157202,0.555,0.295872,0.227835,0.125576,0.662516,0.691369,0.19371,0.330735,0.224076,0.671582,0.63345,0.243574,0.288506,0.301632,0.167904,0.300051,0.196467,0.076595,0.043653,0.991543,0.726437,0.337865,0.238384,0.085752,2.200684,2.386595,1.325706,0.412866,0.274555,2.332126,2.243553,1.412408,0.545746,0.265806
1.304916,1.458914,1.307437,0.715099,0.169052,0.594817,1.933231,1.79617,0.5039,0.281715,1.379894,1.56115,0.995084,0.467145,0.232644,0.120093,0.200907,0.416538,0.159746,0.219369,0.80404,1.050446,0.558608,0.324829,0.186526,0.158226,0.595432,0.270179,0.245505,0.128036,0.47473,0.6326,0.22314,0.301721,0.231134,0.492766,0.533534,0.259377,0.267411,0.323639,0.121549,0.243259,0.186071,0.055656,0.046037,0.724684,0.595063,0.344659,0.244889,0.09107,1.829779,2.139267,1.249332,0.382895,0.279054,1.751659,1.811211,1.252562,0.565005,0.245445
0.895735,1.324915,1.152327,0.796559,0.146591,0.384016,1.889475,1.572731,0.536807,0.246491,0.927879,1.680906,0.898621,0.502416,0.211015,0.140891,0.205002,0.417834,0.147048,0.213244,0.822981,0.946678,0.55438,0.269191,0.181085,0.194086,0.638065,0.256121,0.26732,0.128655,0.376237,0.620387,0.287901,0.277312,0.229295,0.376642,0.504189,0.328951,0.254642,0.329485,0.093214,0.228166,0.177938,0.044109,0.048816,0.490386,0.563401,0.364176,0.253294,0.094444,1.48151,2.040102,1.124939,0.358927,0.271603,1.179822,1.68953,1.083653,0.608908,0.216992
0.627573,1.476729,1.054859,0.854362,0.12012,0.260893,1.900825,1.301146,0.556751,0.205512,0.649695,1.925524,0.850663,0.527779,0.183966,0.159053,0.200745,0.391324,0.135545,0.197649,0.892854,0.910837,0.585922,0.235978,0.171265,0.255337,0.658959,0.25729,0.289573,0.127124,0.379665,0.683317,0.372964,0.263345,0.220396,0.357997,0.590246,0.44457,0.254428,0.317348,0.091695,0.270114,0.172218,0.039617,0.050819,0.33825,0.667524,0.39273,0.257288,0.093657,1.266848,2.20952,0.997519,0.336969,0.254987,0.761195,1.938435,0.945158,0.654255,0.188431
0.496774,1.873324,1.024606,0.873984,0.098607,0.206818,2.005468,1.03826,0.554076,0.171047,0.523068,2.234709,0.860194,0.533357,0.158406,0.171231,0.187372,0.350395,0.126825,0.179149,0.952409,0.94525,0.64296,0.22445,0.159289,0.32932,0.654538,0.269084,0.307892,0.123321,0.461328,0.839597,0.45104,0.263219,0.206538,0.423784,0.822463,0.577093,0.27274,0.290865,0.110283,0.366664,0.168751,0.039931,0.05126,0.269576,0.901826,0.42491,0.252857,0.088044,1.162503,2.648659,0.917027,0.318834,0.233415,0.514089,2.491742,0.857771,0.679673,0.165524
0.459335,2.371106,1.030589,0.862081,0.088001,0.232697,2.159115,0.817727,0.534448,0.150944,0.492792,2.506574,0.899784,0.520071,0.139283,0.177997,0.166803,0.30939,0.120749,0.162076,0.957325,1.014959,0.702953,0.225027,0.149362,0.388364,0.634592,0.285157,0.317803,0.117395,0.584144,1.07258,0.506432,0.277271,0.189805,0.527865,1.185839,0.70127,0.314453,0.256806,0.138414,0.495164,0.170722,0.045472,0.050857,0.267243,1.207031,0.451649,0.241097,0.078882,1.131191,3.225644,0.925727,0.311635,0.211243,0.422183,3.164945,0.809564,0.677604,0.150439
0.46373,2.766686,1.033908,0.839924,0.089704,0.360025,2.267593,0.660883,0.51209,0.146437,0.497051,2.631263,0.933386,0.499116,0.12819,0.183308,0.143965,0.275981,0.115425,0.147107,0.90854,1.100083,0.742277,0.22758,0.146089,0.418831,0.617475,0.299715,0.316114,0.11128,0.703089,1.345193,0.549057,0.302487,0.172202,0.627809,1.610522,0.818757,0.376499,0.223225,0.163016,0.618342,0.188437,0.057249,0.052214,0.300016,1.486406,0.474504,0.226593,0.068921,1.146325,3.744348,1.058579,0.319765,0.192143,0.426489,3.714032,0.787065,0.655144,0.141876
0.480354,2.917656,1.059195,0.834073,0.101434,0.593629,2.255728,0.607962,0.501965,0.153458,0.513673,2.571902,0.950032,0.486267,0.122922,0.191744,0.126642,0.250933,0.109979,0.132713,0.839782,1.225176,0.748895,0.22865,0.152333,0.413227,0.628035,0.319653,0.303252,0.109949,0.798188,1.618121,0.6223,0.333769,0.155698,0.693339,1.984795,0.960275,0.448657,0.196463,0.179771,0.702537,0.234354,0.074908,0.058298,0.341776,1.655726,0.518539,0.215913,0.061104,1.228765,4.052616,1.331204,0.344371,0.178494,0.500265,3.967808,0.819576,0.631234,0.137002
0.525533,2.841991,1.162951,0.848554,0.119227,0.91462,2.11785,0.682386,0.502806,0.166595,0.559342,2.397751,0.962066,0.487334,0.119774,0.204893,0.121085,0.229463,0.104773,0.118,0.78227,1.429221,0.725657,0.229505,0.167563,0.388969,0.677025,0.353886,0.281747,0.119038,0.872922,1.862878,0.767083,0.362321,0.142395,0.714237,2.21339,1.154987,0.51603,0.179362,0.186093,0.737468,0.317366,0.095869,0.070294,0.367397,1.68155,0.617539,0.211701,0.057313,1.38076,4.137208,1.731386,0.375949,0.171775,0.616575,3.948627,0.970399,0.614756,0.133778
0.625635,2.705909,1.383535,0.86306,0.138307,1.275761,1.919846,0.870563,0.500057,0.181499,0.674167,2.249634,0.993347,0.49614,0.115701,0.221682,0.128746,0.205953,0.100467,0.104282,0.749587,1.723347,0.684717,0.231925,0.188812,0.365131,0.754663,0.406035,0.254618,0.141369,0.954827,2.058687,0.992874,0.378128,0.133975,0.697373,2.252591,1.400334,0.564823,0.171057,0.183697,0.73679,0.43198,0.115758,0.086506,0.370523,1.596231,0.786172,0.213894,0.057477,1.578567,4.104272,2.197896,0.40096,0.171849,0.771592,3.85162,1.281205,0.601187,0.13145
0.798595,2.696888,1.699692,0.844785,0.154223,1.608705,1.748473,1.116491,0.475655,0.195288,0.874821,2.239742,1.055308,0.497177,0.110336,0.241437,0.14845,0.179349,0.09697,0.094085,0.742203,2.057895,0.640705,0.233486,0.212635,0.360213,0.837272,0.470006,0.225344,0.173793,1.06843,2.187818,1.257238,0.374992,0.130554,0.658021,2.121192,1.645654,0.586337,0.167947,0.176634,0.724062,0.554594,0.130341,0.103106,0.354935,1.465337,1.002127,0.219844,0.060016,1.781919,4.066085,2.627327,0.405705,0.177726,0.944501,3.884309,1.723459,0.57624,0.130564
1.011079,2.89254,2.030507,0.773732,0.162926,1.838012,1.649822,1.335962,0.423711,0.204964,1.135118,2.380297,1.129228,0.476246,0.105988,0.263934,0.174741,0.153109,0.094418,0.088935,0.760927,2.327457,0.601338,0.229848,0.236222,0.382668,0.892513,0.529672,0.196724,0.207203,1.213779,2.233787,1.479549,0.353252,0.130182,0.616157,1.883911,1.80992,0.578843,0.165894,0.17063,0.715368,0.650409,0.13726,0.116034,0.335635,1.346824,1.20493,0.225545,0.063533,1.972954,4.079893,2.902767,0.385747,0.187844,1.098063,4.124064,2.191942,0.530658,0.13139
1.219568,3.199833,2.257246,0.655529,0.162243,1.928735,1.607252,1.454989,0.354294,0.207953,1.40964,2.567747,1.175787,0.429908,0.106023,0.296011,0.200397,0.131058,0.092954,0.088387,0.807707,2.421373,0.562211,0.217809,0.256962,0.430513,0.891543,0.567264,0.171624,0.229632,1.355558,2.179958,1.577105,0.318441,0.129628,0.597659,1.617304,1.820043,0.546836,0.162765,0.170152,0.708334,0.687681,0.136805,0.122663,0.334243,1.258609,1.32127,0.228056,0.067702,2.149484,4.09958,2.933431,0.346429,0.200665,1.213134,4.451942,2.537688,0.468283,0.134144
1.366285,3.427693,2.275003,0.519864,0.152807,1.90818,1.570669,1.442014,0.28975,0.203552,1.639305,2.653291,1.145569,0.367988,0.111992,0.344752,0.216116,0.11464,0.091885,0.090121,0.903812,2.274975,0.512988,0.196447,0.272002,0.489813,0.819664,0.571685,0.151185,0.231817,1.449859,2.007129,1.508242,0.277753,0.125445,0.629488,1.372242,1.65094,0.498,0.15774,0.173757,0.68587,0.652183,0.130823,0.122283,0.355589,1.179485,1.29823,0.225611,0.072683,2.302742,4.014646,2.69445,0.300268,0.213488,1.265065,4.639588,2.633404,0.405476,0.139349
1.440638,3.410137,2.048595,0.403227,0.138287,1.834918,1.493126,1.312532,0.248665,0.19292,1.790783,2.529985,1.013194,0.307876,0.122623,0.402274,0.213999,0.101371,0.090107,0.091143,1.029606,1.905467,0.447974,0.167841,0.278385,0.540021,0.684378,0.543364,0.135441,0.212277,1.439876,1.711599,1.288895,0.237301,0.115551,0.702422,1.160883,1.339794,0.442216,0.150723,0.179996,0.625192,0.549228,0.121419,0.115841,0.397104,1.069971,1.127304,0.217235,0.07849,2.402259,3.712827,2.226671,0.261463,0.22302,1.279445,4.476199,2.421947,0.358501,0.147901
1.435988,3.124085,1.64646,0.333254,0.124211,1.743259,1.364051,1.124136,0.237005,0.179078,1.830118,2.202595,0.80551,0.266923,0.134824,0.455392,0.191612,0.089983,0.086549,0.088997,1.153617,1.407089,0.373947,0.138006,0.274195,0.569695,0.515106,0.49357,0.124633,0.178717,1.314818,1.328482,0.988287,0.200114,0.100325,0.804305,0.969974,0.976296,0.38979,0.142693,0.183007,0.520797,0.406577,0.1109,0.105261,0.442025,0.916215,0.863222,0.204337,0.084528,2.452549,3.175472,1.64195,0.240114,0.225942,1.260573,3.908454,1.968262,0.337135,0.159884
1.372237,2.710629,1.204748,0.32245,0.115528,1.647845,1.227661,0.949269,0.248736,0.165796,1.764825,1.796085,0.595872,0.254855,0.144801,0.483731,0.154927,0.082584,0.081112,0.083378,1.242837,0.93053,0.306108,0.113617,0.260465,0.581986,0.368582,0.450918,0.121209,0.143897,1.096402,0.958869,0.712659,0.168099,0.082542,0.887456,0.799605,0.669109,0.348939,0.135835,0.185296,0.397876,0.265924,0.102296,0.092423,0.483393,0.756416,0.609446,0.19255,0.089444,2.508459,2.525788,1.085057,0.239361,0.219683,1.234304,3.106012,1.445143,0.343372,0.173466
1.291146,2.371676,0.845777,0.365268,0.114402,1.585591,1.152959,0.832446,0.273045,0.156028,1.62056,1.468225,0.445267,0.270879,0.150059,0.476267,0.115258,0.081931,0.07395,0.076058,1.276447,0.606749,0.259083,0.100266,0.241243,0.583902,0.292384,0.444128,0.128789,0.119714,0.874219,0.705528,0.549447,0.142603,0.066825,0.947494,0.66713,0.486129,0.325489,0.132539,0.186522,0.294443,0.162031,0.09939,0.078982,0.517453,0.642226,0.453721,0.189359,0.091508,2.700293,1.959793,0.66741,0.258535,0.204568,1.191209,2.341352,1.034695,0.369567,0.185239
1.245612,2.242745,0.630131,0.444353,0.119823,1.623788,1.185765,0.77248,0.303947,0.15174,1.440823,1.312562,0.376353,0.308135,0.150333,0.432579,0.082926,0.086821,0.065916,0.069929,1.234875,0.487046,0.243303,0.101349,0.222544,0.573587,0.300299,0.491534,0.147262,0.11273,0.680159,0.60567,0.533406,0.125779,0.058805,0.9174,0.575804,0.421508,0.322777,0.13598,0.186934,0.234751,0.108477,0.104823,0.066337,0.545355,0.59969,0.427603,0.199779,0.089721,2.889873,1.594813,0.424913,0.294714,0.184725,1.125874,1.820182,0.840976,0.40341,0.191845
1.281312,2.324794,0.562603,0.540815,0.129491,1.804904,1.31571,0.750046,0.343018,0.154444,1.26684,1.320814,0.384692,0.358992,0.147419,0.364519,0.062147,0.092465,0.057965,0.06716,1.145093,0.543124,0.25765,0.116169,0.209188,0.562391,0.387817,0.582934,0.172513,0.12199,0.57654,0.638649,0.634812,0.121262,0.062957,0.864115,0.517372,0.424017,0.339253,0.149315,0.202992,0.22073,0.097817,0.117854,0.055731,0.586282,0.61611,0.505772,0.22345,0.08449,3.324482,1.45152,0.331892,0.343096,0.1666,1.109266,1.603026,0.859689,0.437913,0.192552
1.39311,2.49255,0.598034,0.63891,0.140965,2.095714,1.464175,0.737955,0.39218,0.164838,1.109562,1.401211,0.446409,0.416219,0.14405,0.287997,0.051795,0.093576,0.050562,0.068234,1.033243,0.698928,0.290938,0.140432,0.202347,0.562993,0.539019,0.687939,0.196874,0.140557,0.530554,0.74758,0.783939,0.129603,0.080272,0.753954,0.469527,0.434681,0.36672,0.173675,0.225128,0.229579,0.109901,0.134209,0.048361,0.628375,0.649014,0.628244,0.256074,0.077545,3.715541,1.440039,0.325204,0.39569,0.156672,1.116721,1.591649,0.998299,0.472086,0.189828
