AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
19.919575,5.789121,3.592015,0.514053,0.430751,24.850301,5.273816,2.134069,0.45713,0.675935,4.658643,2.131769,2.176076,0.63849,0.514165,0.295902,0.150554,0.337733,0.399916,0.438018,0.943404,0.48037,1.422516,1.07532,1.532684,1.15816,0.884207,0.805162,0.552713,0.556189,1.152248,1.264341,0.976667,1.049059,2.001924,1.118412,1.133787,0.631569,0.738049,1.611115,13.363506,3.913492,1.860219,0.628921,0.888526,10.12352,3.015892,2.690844,0.606629,0.40427,55.12143,10.785114,5.044154,0.594292,0.904737,19.91621,5.34203,3.51815,0.3529,0.377342
18.081439,5.087029,3.093106,0.496085,0.416101,22.531888,4.607414,1.889197,0.407142,0.607125,4.17335,1.877545,1.85999,0.627688,0.497025,0.271679,0.131937,0.300549,0.447093,0.468085,0.956648,0.552713,1.598777,1.144436,1.532501,1.383398,0.857812,0.645541,0.603402,0.560505,1.167584,1.111315,0.820301,1.179035,2.075402,0.869268,1.021136,0.616743,0.78414,1.733653,11.842393,3.479226,1.663989,0.62177,0.917994,8.96339,2.717623,2.339607,0.599626,0.413178,49.436491,9.521217,4.560065,0.636534,0.971898,18.147154,4.594378,3.044508,0.327672,0.37631
14.106511,3.899356,2.360625,0.47759,0.385597,17.711507,3.517996,1.532772,0.360789,0.521172,3.389875,1.456174,1.447432,0.6252,0.457287,0.293184,0.13228,0.294497,0.480791,0.478278,1.005004,0.62121,1.655603,1.178864,1.480248,1.668813,0.834179,0.521001,0.683034,0.546415,1.314174,1.026425,0.751747,1.332731,2.073189,0.747265,0.970613,0.685883,0.822827,1.855991,9.044522,2.767775,1.373042,0.619708,0.914085,6.889785,2.221408,1.83612,0.593922,0.407052,37.805464,7.376961,3.671486,0.674766,0.989233,14.211291,3.457652,2.337696,0.299035,0.35512
9.437019,2.623566,1.580742,0.465154,0.349053,12.171723,2.356101,1.138817,0.322178,0.445642,2.607266,1.01575,1.028905,0.633485,0.409628,0.334157,0.145187,0.307816,0.485377,0.47051,1.048029,0.653141,1.558715,1.177239,1.388612,1.930859,0.801196,0.429048,0.768078,0.523679,1.533,1.031881,0.785828,1.502441,1.999422,0.749754,0.986926,0.831055,0.844554,1.921833,5.98537,2.02466,1.059702,0.616807,0.876513,4.656111,1.698478,1.294174,0.594555,0.38867,24.376533,5.047615,2.640501,0.703811,0.958822,9.426375,2.301294,1.587632,0.275859,0.320034
5.374893,1.623708,0.93579,0.457279,0.31381,7.248513,1.460648,0.791808,0.292142,0.396086,2.018164,0.692517,0.690458,0.643099,0.366284,0.385028,0.163501,0.322916,0.455062,0.453556,1.045697,0.633652,1.325678,1.144215,1.278749,2.000154,0.757707,0.361517,0.836074,0.500296,1.692411,1.114101,0.915001,1.683364,1.867949,0.854686,1.050631,1.027022,0.863354,1.913398,3.446706,1.448788,0.805767,0.603877,0.809266,2.875087,1.288942,0.82944,0.594724,0.36203,12.826422,3.157853,1.754537,0.715822,0.894637,5.293598,1.437725,0.965574,0.262281,0.279031
2.818664,1.055675,0.531427,0.444213,0.282909,4.167095,0.992433,0.559462,0.267709,0.371055,1.730934,0.540465,0.48011,0.636267,0.332973,0.412637,0.177622,0.331054,0.400806,0.437587,0.981011,0.569337,1.021115,1.090598,1.171011,1.885991,0.709728,0.317013,0.872771,0.479595,1.764397,1.230209,1.101676,1.86619,1.699052,1.023777,1.120519,1.23505,0.912235,1.853702,1.919064,1.111825,0.660008,0.574567,0.721453,1.882834,1.035009,0.517557,0.578309,0.331561,5.457858,1.977411,1.192403,0.700711,0.815971,2.620087,0.972456,0.566743,0.255875,0.239448
1.686091,0.838506,0.359233,0.417144,0.256175,2.626386,0.87329,0.455648,0.246378,0.357397,1.637782,0.520143,0.391824,0.599909,0.309459,0.422829,0.181327,0.334272,0.3465,0.428812,0.866565,0.498226,0.715967,1.025753,1.074033,1.608641,0.67304,0.288621,0.878428,0.460867,1.734991,1.33985,1.273904,2.028195,1.511966,1.208985,1.155741,1.400379,1.025262,1.782148,1.2949,0.971192,0.614677,0.529823,0.626707,1.55316,0.886942,0.363356,0.533028,0.301505,2.244309,1.416137,0.96188,0.653518,0.737819,1.528984,0.808368,0.37696,0.251096,0.206164
1.422629,0.76773,0.338494,0.37311,0.233707,2.136812,0.902154,0.452488,0.227562,0.343351,1.601078,0.546172,0.392402,0.533351,0.293551,0.411042,0.177888,0.339814,0.315404,0.42843,0.731385,0.469688,0.464525,0.95214,0.985491,1.321315,0.673133,0.275387,0.872092,0.442662,1.677173,1.426616,1.367108,2.146928,1.322856,1.340737,1.135499,1.473848,1.216942,1.728214,1.159565,0.920905,0.627604,0.479265,0.540351,1.544316,0.760177,0.324754,0.45975,0.275903,1.600666,1.167139,0.947969,0.582117,0.669089,1.346967,0.752937,0.325743,0.242116,0.181995
1.345444,0.698839,0.390651,0.318344,0.219799,1.809583,0.923082,0.518077,0.213304,0.329833,1.495015,0.560658,0.454042,0.451218,0.286922,0.400749,0.17903,0.357574,0.318762,0.434874,0.594236,0.511815,0.300256,0.867683,0.902169,1.104169,0.721993,0.28285,0.876132,0.425425,1.625792,1.495904,1.351536,2.205533,1.150646,1.412165,1.067721,1.434862,1.463476,1.69493,1.082487,0.902663,0.653608,0.434761,0.478899,1.532716,0.61738,0.354224,0.373258,0.260485,1.658384,1.032629,1.003994,0.507912,0.618003,1.414763,0.69355,0.338299,0.227317,0.169859
1.273853,0.668078,0.496177,0.264325,0.219777,1.823231,0.963682,0.647284,0.20506,0.327101,1.365379,0.576154,0.570586,0.372581,0.293257,0.405065,0.197827,0.393885,0.349783,0.444721,0.496072,0.60909,0.222839,0.772496,0.828177,1.056399,0.810978,0.31722,0.906469,0.411489,1.615736,1.564902,1.238982,2.210045,1.016294,1.366819,0.992936,1.301391,1.718118,1.663026,1.007469,0.963533,0.678104,0.408675,0.454331,1.427212,0.505553,0.430274,0.293622,0.260255,1.8209,1.099099,1.067487,0.463171,0.59119,1.427248,0.660999,0.389703,0.209782,0.171536
1.509976,0.745368,0.668614,0.220632,0.234367,2.39841,1.097669,0.854288,0.200952,0.343502,1.345945,0.624422,0.735672,0.312259,0.312237,0.429333,0.23826,0.445585,0.387606,0.453603,0.421709,0.729889,0.223581,0.676987,0.770087,1.122863,0.910307,0.381761,0.962573,0.402633,1.613344,1.634657,1.078306,2.182902,0.931833,1.277615,0.934747,1.114463,1.935086,1.606209,1.2079,1.124552,0.710506,0.404195,0.466267,1.397347,0.468263,0.546746,0.234974,0.276109,2.957155,1.470419,1.150404,0.464818,0.589616,1.723719,0.699308,0.489897,0.193047,0.185365
3.061832,0.954064,0.940479,0.206714,0.262256,4.584527,1.330467,1.16717,0.207825,0.383106,1.949987,0.71886,0.950281,0.288711,0.342144,0.55781,0.313887,0.528719,0.420477,0.46236,0.535557,0.880487,0.298223,0.605354,0.730853,1.252026,0.982179,0.468197,1.027784,0.400655,1.72056,1.720379,0.966713,2.174755,0.900525,1.32113,0.904924,0.93772,2.107185,1.513133,2.413751,1.358072,0.794357,0.440658,0.505576,2.041094,0.524182,0.719307,0.216497,0.306992,7.535468,2.200804,1.315691,0.540361,0.61304,3.237529,0.841555,0.664594,0.192838,0.208449
6.819732,1.305543,1.341939,0.256932,0.302338,9.362518,1.651222,1.617493,0.248985,0.443706,3.696381,0.895046,1.226348,0.331037,0.38178,0.994816,0.485595,0.683494,0.461638,0.482509,1.210475,1.133037,0.473765,0.582197,0.707745,1.41469,0.997587,0.562574,1.078556,0.408169,2.354642,1.904954,1.026464,2.241521,0.921082,1.766777,0.951824,0.847443,2.263487,1.398793,5.314582,1.638702,1.002896,0.55861,0.559586,3.967188,0.705245,0.978834,0.27095,0.351876,17.735035,3.303561,1.65377,0.73054,0.659109,6.864589,1.12084,0.943058,0.239563,0.238196
13.088504,1.780192,1.857242,0.402311,0.351279,16.952572,2.065062,2.196357,0.350371,0.514784,6.90157,1.186993,1.568183,0.466827,0.428021,1.923561,0.826517,0.9437,0.537815,0.52452,2.70683,1.577244,0.778603,0.61945,0.695204,1.554372,0.966891,0.654522,1.09749,0.427109,3.839463,2.30304,1.357237,2.399402,0.983008,2.842247,1.145086,0.902568,2.431032,1.293414,10.132996,1.937516,1.384903,0.788614,0.61438,7.45429,1.024536,1.333238,0.431083,0.407227,33.909153,4.649372,2.198537,1.053015,0.718552,12.746118,1.521834,1.322989,0.359602,0.271596
20.711185,2.317043,2.399468,0.643292,0.400728,25.932712,2.527975,2.819226,0.518169,0.579384,11.100318,1.605375,1.944565,0.697518,0.47336,3.346904,1.358981,1.299392,0.663603,0.586839,5.060169,2.235749,1.221097,0.709159,0.692848,1.730822,0.924669,0.734956,1.082862,0.456969,6.275977,2.9579,1.960194,2.615632,1.066479,4.50903,1.516584,1.110073,2.601132,1.221738,15.975471,2.219862,1.915758,1.121833,0.656049,11.930752,1.45736,1.741678,0.699788,0.463896,52.871723,5.963805,2.876706,1.476718,0.772058,19.753939,1.97806,1.745606,0.552589,0.303227
27.621843,2.807494,2.829352,0.934292,0.439252,33.953161,2.919348,3.340856,0.7233,0.620465,15.234363,2.089629,2.282768,0.980158,0.507968,4.971579,1.996722,1.678938,0.82102,0.652158,7.734763,2.997393,1.746889,0.826331,0.711729,1.868428,0.907341,0.797009,1.043662,0.496456,9.139141,3.760099,2.704376,2.820492,1.153197,6.393196,2.018814,1.414983,2.72869,1.187946,21.300802,2.428855,2.476165,1.500251,0.676923,16.197882,1.927914,2.114719,1.032233,0.510617,69.285685,6.891123,3.512631,1.920728,0.797604,25.896158,2.371485,2.103495,0.783234,0.326837
31.501423,3.112194,3.012844,1.194063,0.456357,38.365698,3.105333,3.608228,0.909218,0.626657,17.945753,2.518281,2.48668,1.235079,0.523003,6.378452,2.557022,1.972147,0.960452,0.697429,10.022159,3.646777,2.25183,0.930464,0.766764,2.006552,0.9245,0.837398,0.988923,0.539399,11.644996,4.467084,3.388301,2.914863,1.223332,7.925979,2.511105,1.728321,2.745999,1.168693,24.351649,2.499088,2.906437,1.82915,0.675892,18.827701,2.314969,2.344915,1.342065,0.53703,77.721087,7.112263,3.908694,2.27183,0.777534,29.081431,2.572192,2.288473,0.990727,0.336844
30.993742,3.160801,2.881757,1.337996,0.446406,37.779452,3.020841,3.526744,1.014075,0.595848,18.253454,2.78285,2.478314,1.376929,0.512886,7.077463,2.851702,2.076221,1.023421,0.708375,11.114212,3.968146,2.608455,0.979708,0.86106,2.059765,0.95959,0.849063,0.923441,0.576108,12.890393,4.834866,3.791605,2.826861,1.26584,8.54806,2.825678,1.937303,2.60117,1.134583,24.040402,2.404808,3.058626,2.014296,0.656214,18.861437,2.526099,2.351148,1.534025,0.536347,75.069229,6.550775,3.921438,2.426932,0.707382,28.158984,2.539777,2.235782,1.112045,0.329813
26.177815,2.952997,2.467317,1.317531,0.412732,32.258473,2.689333,3.106331,1.000591,0.537241,15.985037,2.81269,2.240251,1.355198,0.478897,6.868314,2.771395,1.945242,0.976755,0.687588,10.704242,3.833099,2.713034,0.948684,0.979654,2.056108,0.963682,0.82933,0.851363,0.597392,12.499957,4.689104,3.778211,2.551553,1.280812,8.038907,2.837773,1.964387,2.293123,1.079375,20.444216,2.156012,2.874418,2.00974,0.626014,16.233436,2.513599,2.120682,1.548877,0.510008,62.257952,5.395679,3.539935,2.344262,0.603106,23.281348,2.301802,1.954001,1.111394,0.30709
18.781036,2.550733,1.880597,1.142379,0.36469,23.804006,2.195589,2.467219,0.877258,0.466723,11.97712,2.605286,1.822736,1.176804,0.426942,5.853531,2.346632,1.618995,0.836654,0.649767,8.929006,3.291465,2.518222,0.839442,1.094937,1.957994,0.906161,0.783973,0.775244,0.596094,10.640267,4.055531,3.369563,2.169601,1.280495,6.595729,2.540328,1.806508,1.886909,1.02847,14.917833,1.803498,2.415124,1.834533,0.591682,11.902148,2.292125,1.713178,1.388895,0.464786,43.837561,4.012287,2.892444,2.061606,0.49157,16.322022,1.937169,1.526371,0.995875,0.273652
11.357308,2.100336,1.29508,0.884379,0.316447,15.460818,1.713465,1.806324,0.704746,0.406278,7.764941,2.254725,1.352476,0.908843,0.367311,4.516619,1.755472,1.222386,0.664403,0.612237,6.521743,2.603511,2.116119,0.694677,1.180197,1.897662,0.795503,0.727654,0.719382,0.573692,8.14166,3.140929,2.7201,1.825716,1.287235,4.831261,2.054174,1.51961,1.497927,1.022405,9.443274,1.465274,1.860326,1.575716,0.560527,7.494014,1.971337,1.261558,1.121302,0.412304,25.910617,2.84891,2.208564,1.698403,0.40335,9.42051,1.587078,1.083387,0.816186,0.2384
6.56586,1.80451,0.887023,0.644111,0.281278,10.216473,1.482423,1.320963,0.560821,0.376959,5.158125,1.94755,0.989078,0.650963,0.31193,3.464789,1.252914,0.905079,0.532235,0.584566,4.290488,2.114238,1.682125,0.585338,1.223906,2.024987,0.69149,0.678027,0.731465,0.538386,6.021638,2.257002,2.049912,1.675455,1.316401,3.462011,1.574028,1.208098,1.23674,1.08545,5.990031,1.303056,1.419371,1.337266,0.539889,4.809334,1.729296,0.923883,0.84595,0.365322,13.804895,2.259079,1.716926,1.397468,0.36056,4.950739,1.393995,0.754705,0.640572,0.210703
5.500463,1.782609,0.736473,0.500041,0.265889,9.292467,1.63639,1.107456,0.500324,0.389523,5.116556,1.836925,0.828345,0.486902,0.268997,3.15128,1.033405,0.759924,0.485531,0.564775,2.881854,2.055269,1.377728,0.571696,1.234967,2.543218,0.666887,0.652999,0.847453,0.498458,5.087002,1.669378,1.544966,1.803146,1.366904,2.975122,1.270934,0.966892,1.157462,1.212968,5.38478,1.412763,1.22139,1.187555,0.534904,4.702521,1.690128,0.793085,0.646695,0.331604,9.247122,2.304787,1.516487,1.255481,0.369631,3.60437,1.421102,0.595668,0.52109,0.197052
7.503461,2.009162,0.80719,0.4761,0.269444,11.858932,2.133295,1.126266,0.534363,0.440898,7.369124,1.955753,0.861958,0.450047,0.242136,3.629686,1.132574,0.779441,0.522934,0.544952,2.455165,2.408527,1.274279,0.666431,1.232454,3.42834,0.757181,0.648941,1.05957,0.460432,5.468609,1.460076,1.268213,2.163654,1.423199,3.392531,1.203072,0.831751,1.224441,1.369325,7.084072,1.750982,1.257888,1.135067,0.548951,6.76635,1.851055,0.857378,0.558399,0.312896,10.328206,2.731468,1.548849,1.279024,0.420875,4.685541,1.602815,0.57789,0.475444,0.199222
10.759051,2.33025,0.976642,0.536541,0.283704,15.745686,2.749353,1.233141,0.629486,0.511963,10.63673,2.201206,0.99371,0.511444,0.22949,4.560066,1.416534,0.868957,0.599961,0.514993,2.697954,2.929731,1.327207,0.828992,1.230529,4.453591,0.935453,0.645587,1.309563,0.426436,6.627588,1.516321,1.161989,2.598039,1.455031,4.294816,1.294003,0.775019,1.343888,1.502083,9.636369,2.146283,1.403383,1.135898,0.578292,9.671361,2.090462,1.016917,0.560339,0.304515,13.345007,3.143517,1.65834,1.387641,0.488695,6.689748,1.799592,0.618205,0.484469,0.212339
13.605044,2.572947,1.11155,0.614264,0.297015,18.962944,3.225009,1.276987,0.728386,0.575021,13.546623,2.410124,1.103972,0.605072,0.22515,5.477563,1.673807,0.910409,0.659011,0.472007,3.207731,3.299991,1.406474,0.987052,1.230024,5.389877,1.119063,0.611909,1.504288,0.395984,7.895794,1.630497,1.104352,2.899321,1.43384,5.229417,1.397933,0.729438,1.412624,1.566243,11.726706,2.433565,1.500895,1.125424,0.611591,12.172788,2.26128,1.148194,0.599363,0.297893,15.657916,3.329282,1.708018,1.465044,0.542569,8.309491,1.909959,0.638718,0.508794,0.226906
14.759947,2.595431,1.134392,0.652003,0.300685,19.879395,3.354749,1.186072,0.783163,0.607833,14.740354,2.430887,1.113459,0.668467,0.223739,5.746479,1.748678,0.845537,0.663718,0.427026,3.412076,3.298048,1.39838,1.075532,1.218396,5.633141,1.2218,0.530147,1.560712,0.368309,8.225193,1.65044,1.009454,2.915585,1.353467,5.532059,1.394387,0.656594,1.368149,1.54656,12.276217,2.491123,1.456307,1.062902,0.633582,13.097892,2.239946,1.171255,0.62822,0.286415,15.974784,3.206345,1.640228,1.437022,0.56128,9.008872,1.872777,0.608778,0.51605,0.233896
14.080226,2.348166,1.035415,0.629567,0.29228,18.38057,3.082789,0.980981,0.776613,0.601896,14.067881,2.206785,1.011845,0.673784,0.223175,5.346604,1.606685,0.696226,0.610975,0.396345,3.263897,2.910068,1.264155,1.059113,1.178588,5.262051,1.201562,0.420383,1.446996,0.342816,7.647301,1.531223,0.888451,2.613045,1.232917,5.218567,1.252827,0.579008,1.207854,1.460818,11.399991,2.285091,1.273979,0.944094,0.629461,12.382703,1.993448,1.073023,0.626326,0.268165,14.557572,2.779937,1.474261,1.29246,0.539184,8.604264,1.674697,0.536829,0.492538,0.228519
11.656472,1.886458,0.843829,0.557796,0.273478,14.850088,2.500513,0.723417,0.716724,0.560047,11.631776,1.782172,0.833327,0.623992,0.222377,4.300697,1.291841,0.507276,0.520608,0.386317,2.770587,2.252352,1.026614,0.943484,1.101135,4.243427,1.072149,0.325321,1.19996,0.319114,6.232548,1.290522,0.7797,2.083597,1.109584,4.317848,1.003117,0.514141,0.980008,1.346447,9.183027,1.870709,1.005157,0.792462,0.592071,10.144869,1.580869,0.881299,0.592982,0.244576,11.519994,2.160955,1.239457,1.069822,0.486271,7.330623,1.358374,0.446835,0.44177,0.210869
8.452328,1.3487,0.625466,0.468359,0.248828,10.63554,1.809443,0.490186,0.630441,0.495114,8.414754,1.279864,0.667065,0.546886,0.220567,3.026953,0.908472,0.330378,0.423126,0.393044,2.119778,1.530504,0.761825,0.770097,0.990737,3.028669,0.895683,0.281602,0.905628,0.298933,4.50268,0.988476,0.701892,1.49524,1.024269,3.158562,0.714954,0.474562,0.760303,1.239928,6.466158,1.376714,0.722108,0.642044,0.525586,7.266,1.125486,0.664598,0.539291,0.218543,7.935433,1.512696,0.980395,0.835018,0.422083,5.580112,1.011328,0.369278,0.377551,0.185025
5.47856,0.893641,0.454562,0.40377,0.2253,7.00605,1.218721,0.345467,0.553009,0.425592,5.387808,0.844313,0.617988,0.489042,0.219171,1.868096,0.565127,0.19859,0.345632,0.407978,1.496755,0.940292,0.54448,0.592014,0.864066,1.95744,0.736289,0.297072,0.658029,0.28469,2.929078,0.700354,0.656016,1.015826,0.998639,2.094851,0.492999,0.463948,0.614696,1.157042,4.002479,0.948083,0.486284,0.529299,0.444854,4.629681,0.756673,0.50064,0.488643,0.194698,4.858177,0.996224,0.745866,0.652522,0.365911,4.000307,0.731819,0.3333,0.321123,0.158137
3.941797,0.662136,0.383529,0.399842,0.210838,5.107768,0.895041,0.312688,0.51226,0.368206,3.448268,0.593343,0.739557,0.494858,0.222947,1.082962,0.328132,0.11992,0.30059,0.424227,1.024217,0.584087,0.40976,0.453451,0.738969,1.254136,0.618938,0.349745,0.515178,0.276016,1.794354,0.47806,0.63326,0.741167,1.019858,1.35102,0.418264,0.472348,0.574912,1.088461,2.588207,0.675725,0.329452,0.480872,0.369808,3.10747,0.554795,0.436799,0.46897,0.178841,4.023026,0.772023,0.572275,0.557451,0.329633,3.325475,0.616034,0.354456,0.29315,0.138201
4.783546,0.736439,0.432771,0.46498,0.210164,5.447101,0.911803,0.376208,0.515672,0.331231,3.027049,0.568989,1.009392,0.579545,0.236997,0.683396,0.208386,0.081583,0.282035,0.437016,0.730969,0.452026,0.34812,0.374676,0.626208,0.920929,0.543133,0.40727,0.47754,0.269627,1.128675,0.360871,0.625159,0.665951,1.050707,0.999875,0.523353,0.476783,0.626707,1.014278,2.784176,0.587985,0.252754,0.497097,0.314591,3.195882,0.5297,0.475614,0.494339,0.174204,7.641433,0.966782,0.483698,0.542551,0.315318,4.429043,0.726719,0.436961,0.300853,0.129901
8.362967,1.093283,0.590773,0.573321,0.221083,7.860167,1.216673,0.498874,0.55051,0.312637,4.11578,0.7223,1.343236,0.716796,0.261611,0.555157,0.174314,0.06469,0.274866,0.440745,0.565454,0.456002,0.323365,0.348447,0.532291,0.80849,0.51533,0.443212,0.502517,0.262658,0.8081,0.396049,0.634141,0.707346,1.055614,0.963651,0.784455,0.455593,0.721012,0.925254,4.774347,0.648008,0.246735,0.551505,0.282758,5.000083,0.625518,0.587288,0.555013,0.179302,17.244159,1.579552,0.500338,0.567946,0.316228,7.758187,1.047478,0.57544,0.333369,0.132
13.968048,1.618458,0.833901,0.678939,0.235344,11.453655,1.670501,0.648176,0.591508,0.304055,6.183692,0.948218,1.651527,0.851963,0.290721,0.515386,0.180354,0.063177,0.267249,0.430835,0.47571,0.496656,0.302584,0.35032,0.46174,0.788524,0.539546,0.458061,0.538113,0.255603,0.68294,0.605429,0.691702,0.769951,1.021906,1.115135,1.144593,0.42138,0.808583,0.83069,8.124744,0.816546,0.319396,0.608214,0.269916,7.979296,0.766892,0.749951,0.622321,0.188811,32.158969,2.511404,0.654643,0.595611,0.32296,12.907652,1.494654,0.764351,0.369217,0.138988
20.231739,2.174044,1.118884,0.739888,0.242441,15.405427,2.153872,0.790553,0.61551,0.296332,8.635161,1.16254,1.869192,0.930088,0.31343,0.501493,0.199031,0.083787,0.256999,0.406366,0.4645,0.531899,0.282791,0.359247,0.418634,0.844194,0.625742,0.475116,0.554238,0.252529,0.76705,0.978406,0.827433,0.805425,0.960983,1.441902,1.537962,0.414267,0.864616,0.747977,12.148358,1.089771,0.482581,0.640634,0.267775,11.417747,0.915384,0.954429,0.66479,0.19559,49.30163,3.610414,0.958799,0.611233,0.327842,18.748659,1.960553,0.975472,0.388459,0.144532
25.027898,2.591858,1.378139,0.731401,0.235876,18.79173,2.557838,0.887678,0.604909,0.284637,10.597242,1.305178,1.962009,0.918639,0.319667,0.512862,0.221036,0.135608,0.246553,0.37071,0.585539,0.556605,0.289363,0.368465,0.402274,1.060288,0.766542,0.521987,0.542246,0.256477,1.126397,1.427839,1.050945,0.804086,0.896588,1.910465,1.87703,0.47522,0.881212,0.691423,15.60143,1.423401,0.7251,0.637925,0.270268,14.116175,1.034392,1.186514,0.661358,0.194917,63.620062,4.616814,1.370271,0.616018,0.327868,23.317127,2.30615,1.162322,0.379516,0.144486
26.892555,2.720584,1.548758,0.653523,0.216367,20.407631,2.767323,0.911479,0.556327,0.269365,11.5569,1.326098,1.938252,0.81996,0.305485,0.553445,0.243817,0.220141,0.238663,0.330555,0.835905,0.583232,0.350848,0.389686,0.404068,1.458435,0.916764,0.606403,0.505413,0.267422,1.751705,1.814092,1.323458,0.770143,0.849009,2.494605,2.074425,0.609177,0.859649,0.662973,17.65403,1.725219,1.001342,0.603746,0.274791,15.298861,1.080796,1.420175,0.608662,0.186562,70.670652,5.225007,1.793829,0.614339,0.323179,25.149364,2.409582,1.280839,0.342132,0.138412
25.060803,2.508126,1.588396,0.531048,0.190739,20.13678,2.712937,0.856481,0.4839,0.255454,11.15858,1.217255,1.8267,0.66849,0.274342,0.610816,0.262897,0.323653,0.237109,0.293731,1.16209,0.628639,0.477284,0.443485,0.409551,1.966666,1.018518,0.706532,0.4544,0.282226,2.508197,2.012952,1.565565,0.716077,0.829135,3.065508,2.082399,0.773562,0.80815,0.656253,17.526648,1.903625,1.237391,0.55073,0.281039,14.536015,1.037287,1.608825,0.522416,0.174207,68.110241,5.247258,2.10393,0.606741,0.316409,23.477452,2.227988,1.298768,0.287437,0.129464
20.308049,2.036699,1.486609,0.400557,0.16777,17.648507,2.398537,0.736118,0.409813,0.24871,9.644462,1.03169,1.652997,0.511643,0.234757,0.657234,0.272336,0.421104,0.242512,0.265745,1.475036,0.702622,0.649638,0.543087,0.406788,2.469119,1.025261,0.776714,0.40091,0.295675,3.213433,1.960619,1.69436,0.661156,0.835524,3.467558,1.904959,0.904321,0.741973,0.662724,15.387594,1.913692,1.361103,0.496841,0.288438,12.164239,0.936204,1.696228,0.429293,0.163445,56.91643,4.732097,2.210465,0.596006,0.31156,18.967159,1.847769,1.219378,0.232731,0.122353
14.24402,1.494478,1.278936,0.298799,0.155649,14.235867,1.912473,0.603684,0.356453,0.253445,7.598403,0.864817,1.437798,0.392574,0.198382,0.674995,0.270632,0.488423,0.25393,0.248062,1.704344,0.820703,0.833858,0.674832,0.392763,2.911901,0.92964,0.777385,0.355567,0.302807,3.817258,1.683256,1.661252,0.630215,0.855768,3.663484,1.598398,0.950225,0.680083,0.675337,11.920691,1.800728,1.349708,0.464231,0.297752,9.04632,0.85097,1.651578,0.358943,0.160507,41.022102,3.966871,2.125701,0.5959,0.313933,13.156103,1.451718,1.085497,0.198372,0.122169
8.6759,1.091267,1.033198,0.247286,0.157991,10.253464,1.401871,0.509877,0.334001,0.269532,5.650715,0.814615,1.201698,0.332032,0.174599,0.645544,0.264305,0.509072,0.268643,0.23893,1.804441,0.990443,0.996975,0.797336,0.3722,3.291165,0.785488,0.702241,0.32711,0.302164,4.377932,1.307032,1.466483,0.64476,0.876027,3.693105,1.267902,0.89328,0.64208,0.691333,8.340552,1.695375,1.227281,0.473122,0.310163,6.110521,0.859148,1.485637,0.330754,0.169137,25.543649,3.363568,1.930705,0.629589,0.328551,7.869577,1.228646,0.956388,0.198878,0.131724
4.874431,0.947599,0.823004,0.246896,0.172102,7.055884,1.00707,0.501039,0.34247,0.290586,4.290745,0.92167,0.970363,0.3242,0.165662,0.599504,0.262639,0.485319,0.284982,0.233554,1.813601,1.211082,1.122865,0.862018,0.353589,3.689973,0.674246,0.582174,0.320286,0.296704,5.052197,1.022933,1.177902,0.714521,0.889439,3.764602,1.045075,0.767534,0.645167,0.707828,5.732183,1.729988,1.057062,0.52947,0.325848,4.095797,0.989841,1.2492,0.345698,0.187659,14.713864,3.239513,1.736762,0.71569,0.357616,4.300657,1.26223,0.87537,0.235818,0.149089
2.985194,1.031444,0.699406,0.283665,0.19059,4.496377,0.789745,0.591931,0.37561,0.306816,3.511044,1.133701,0.780292,0.346875,0.167148,0.550805,0.267475,0.4396,0.300626,0.22607,1.744012,1.467393,1.207803,0.838528,0.345481,4.079888,0.644186,0.463187,0.336757,0.292634,5.821619,0.957833,0.893879,0.833145,0.897287,3.976034,1.013706,0.637566,0.694462,0.718293,4.475157,1.933007,0.904759,0.617994,0.343272,3.071828,1.189617,1.010016,0.389388,0.209437,9.716361,3.614267,1.616747,0.850514,0.397756,2.655213,1.481525,0.854691,0.297363,0.168171
