AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
2.882274,1.31049,0.497855,0.581739,0.215013,1.300646,1.952482,0.516148,0.461085,0.337754,2.8984,1.176783,0.458794,0.650099,0.281329,0.843982,0.592118,0.264717,0.236955,0.29706,1.441785,1.106565,0.822913,0.359411,0.240776,1.212932,1.065239,0.215486,0.370803,0.356238,3.492505,1.731281,0.306139,0.58632,0.24671,3.425519,1.308461,0.571439,0.667809,0.485025,7.639944,2.679004,1.012332,0.55917,0.370533,3.692383,1.6549,0.501624,0.675366,0.233998,16.097095,4.1091,2.301652,0.561181,0.235804,5.511625,2.259568,0.880894,0.650859,0.232077
2.806859,1.657144,0.548347,0.43646,0.187927,1.318122,2.226466,0.595114,0.373843,0.352704,2.909762,1.369065,0.589633,0.534726,0.281591,0.713204,0.62163,0.29239,0.169067,0.329466,1.327331,0.795386,0.848836,0.329393,0.247336,1.428673,0.993397,0.218546,0.296258,0.343754,3.884627,1.791594,0.341561,0.461188,0.229315,3.880098,1.526329,0.634218,0.613415,0.458083,8.633631,3.300948,1.303907,0.488491,0.340892,3.830613,1.894696,0.630582,0.544084,0.219235,15.766624,4.382277,2.658641,0.592693,0.231289,5.98173,2.616024,1.137747,0.535251,0.217815
2.517736,1.979827,0.617417,0.326036,0.167603,1.52498,2.544582,0.744765,0.322618,0.371054,2.637893,1.628735,0.744979,0.447946,0.287116,0.582732,0.654672,0.328939,0.143534,0.35867,1.164327,0.63427,0.848849,0.302308,0.257362,1.637722,1.036466,0.223816,0.252486,0.347844,4.086368,2.046514,0.379528,0.39945,0.230772,4.059835,1.806498,0.662843,0.581127,0.443494,8.868457,3.971826,1.601142,0.450884,0.323436,3.649925,2.178476,0.779265,0.450917,0.208679,13.860472,4.478284,2.853043,0.661347,0.244604,5.890967,2.926601,1.352635,0.447936,0.2113
2.107861,2.208815,0.680175,0.258686,0.157539,1.970808,2.787412,0.904008,0.305895,0.394486,2.21836,1.891306,0.879475,0.392726,0.29727,0.478467,0.682124,0.374079,0.155527,0.374877,1.020383,0.677305,0.835871,0.286424,0.266452,1.761364,1.208518,0.237177,0.245824,0.356277,3.976421,2.472224,0.408716,0.411336,0.249811,3.852009,2.112038,0.662763,0.573586,0.441429,8.239822,4.576683,1.84235,0.463394,0.332942,3.232883,2.434146,0.912154,0.402988,0.206074,11.036805,4.416398,2.880354,0.753567,0.281989,5.234691,3.129986,1.473323,0.393593,0.218214
1.721688,2.281561,0.714107,0.236552,0.15962,2.465216,2.831493,1.00588,0.317139,0.420185,1.832486,2.084424,0.954097,0.372731,0.31029,0.403224,0.690284,0.42094,0.194228,0.37176,0.918532,0.90297,0.815856,0.286339,0.272794,1.755672,1.478149,0.260746,0.274269,0.358223,3.643305,2.994605,0.42243,0.490445,0.28144,3.398306,2.387969,0.655431,0.591101,0.453553,7.129009,4.989436,1.984303,0.541628,0.376026,2.80389,2.599884,0.996019,0.408899,0.21492,8.425776,4.305135,2.793595,0.866678,0.345949,4.295107,3.174037,1.476727,0.376807,0.241049
1.512338,2.167659,0.713429,0.263168,0.17279,2.851918,2.61669,1.013095,0.352896,0.441266,1.702225,2.148376,0.952061,0.396348,0.323625,0.368955,0.669073,0.458425,0.24483,0.348732,0.904891,1.216916,0.783554,0.300672,0.278188,1.632443,1.759832,0.288772,0.331277,0.349621,3.314707,3.451483,0.416488,0.619176,0.318446,2.959917,2.536375,0.660898,0.631793,0.478127,6.10679,5.075066,2.019498,0.690117,0.445914,2.623983,2.612105,1.014806,0.478476,0.235946,7.298579,4.179565,2.677004,1.000312,0.431712,3.4085,3.024748,1.380352,0.403887,0.276216
1.511895,1.885283,0.693473,0.335058,0.192699,2.979253,2.182094,0.930292,0.408016,0.450466,1.827859,2.061469,0.887978,0.46377,0.333753,0.361552,0.613337,0.471808,0.291891,0.31244,0.936862,1.490167,0.725997,0.322884,0.284784,1.421889,1.955287,0.30568,0.405098,0.333145,3.178302,3.680918,0.395835,0.771225,0.353817,2.766298,2.485053,0.688032,0.689572,0.508576,5.634932,4.777594,1.977845,0.890096,0.522607,2.787123,2.447458,0.982459,0.608414,0.264826,8.316766,4.016325,2.607865,1.143276,0.526068,2.810668,2.693704,1.237758,0.474381,0.31464
1.642985,1.499624,0.676629,0.432557,0.214482,2.820444,1.667657,0.799795,0.470915,0.44519,2.160412,1.849026,0.801408,0.556199,0.339208,0.391354,0.541288,0.45617,0.321174,0.274457,1.032284,1.620693,0.639563,0.34494,0.293062,1.229691,2.009072,0.309342,0.482033,0.316983,3.358466,3.592472,0.389969,0.916262,0.383517,2.932425,2.225166,0.738426,0.75127,0.536508,5.826051,4.141867,1.910105,1.093708,0.581421,3.176878,2.132423,0.933629,0.769651,0.294276,11.103628,3.761465,2.610352,1.260064,0.611067,2.572312,2.245338,1.107693,0.569746,0.345536
1.752946,1.102653,0.680546,0.530418,0.234006,2.461529,1.248749,0.687484,0.524672,0.428093,2.470158,1.56282,0.737234,0.645271,0.34172,0.434427,0.486995,0.421555,0.323521,0.245655,1.127543,1.563308,0.537921,0.360056,0.301901,1.099887,1.931276,0.318118,0.547493,0.312345,3.736486,3.225456,0.443654,1.02448,0.407259,3.305183,1.83349,0.806092,0.798434,0.554374,6.421851,3.32386,1.859716,1.24232,0.60424,3.584754,1.733373,0.901836,0.91731,0.316941,14.407496,3.387113,2.651769,1.305951,0.669969,2.531846,1.770208,1.020183,0.66129,0.361103
1.742126,0.781801,0.713629,0.607421,0.248906,2.037028,1.058446,0.644624,0.551733,0.404743,2.622428,1.271624,0.728535,0.706123,0.344959,0.474466,0.486013,0.385516,0.298873,0.23229,1.214939,1.354327,0.444944,0.364646,0.309763,1.068527,1.786386,0.348946,0.590018,0.328666,4.110337,2.737988,0.575884,1.075132,0.427012,3.657547,1.44802,0.876197,0.812217,0.56014,6.972571,2.538018,1.845747,1.291227,0.58706,3.832156,1.338126,0.90977,1.011916,0.327834,16.987318,2.946756,2.677415,1.254567,0.694372,2.550967,1.359643,0.978044,0.724885,0.3596
1.66878,0.602223,0.773564,0.65728,0.2593,1.757644,1.125116,0.679047,0.543932,0.380805,2.602268,1.043113,0.781007,0.732682,0.350463,0.501732,0.553981,0.363768,0.259206,0.235122,1.247261,1.086903,0.382179,0.359495,0.315052,1.104009,1.65539,0.411723,0.604677,0.367593,4.280836,2.327845,0.766441,1.062722,0.444457,3.754124,1.204447,0.927748,0.784035,0.560073,7.189605,1.98114,1.853337,1.232405,0.540321,3.906479,1.04313,0.955477,1.036216,0.326093,18.038087,2.590346,2.635565,1.114764,0.686954,2.611161,1.100678,0.961346,0.750603,0.34647
1.628472,0.584609,0.839676,0.686301,0.267069,1.688266,1.369532,0.757978,0.506041,0.360417,2.459986,0.929434,0.863891,0.736338,0.356171,0.502546,0.675653,0.362824,0.225415,0.249942,1.190885,0.866814,0.365148,0.347943,0.316191,1.15431,1.59837,0.509523,0.592893,0.420001,4.093017,2.149931,0.97471,0.997352,0.459849,3.474961,1.165552,0.935548,0.717476,0.565232,6.911372,1.739244,1.827381,1.094544,0.484196,3.84495,0.913859,1.001895,0.999335,0.315659,17.206447,2.459352,2.471192,0.926123,0.65935,2.709468,1.038914,0.927387,0.743169,0.332098
1.69452,0.703784,0.889749,0.707803,0.274185,1.762835,1.656521,0.847206,0.455781,0.34538,2.3315,0.948843,0.934792,0.736585,0.358452,0.471356,0.807286,0.381836,0.217958,0.27,1.059694,0.753217,0.387868,0.33359,0.312747,1.166675,1.614558,0.626858,0.559098,0.468801,3.61198,2.224182,1.151791,0.89839,0.470848,2.893836,1.295826,0.888657,0.629327,0.584588,6.223188,1.770166,1.729812,0.933008,0.43941,3.753949,0.968183,1.005964,0.931827,0.303144,15.123812,2.58097,2.184837,0.750932,0.625833,2.883026,1.155316,0.856805,0.722274,0.32563
1.88981,0.906005,0.907095,0.730994,0.281072,1.945281,1.878593,0.924174,0.415115,0.335331,2.31947,1.086851,0.960222,0.747041,0.354797,0.42772,0.901299,0.412804,0.246047,0.288299,0.874143,0.7458,0.431758,0.320323,0.305827,1.11692,1.644389,0.730408,0.510106,0.496162,2.942487,2.421559,1.24915,0.786033,0.472135,2.145356,1.47912,0.791488,0.543499,0.616621,5.248426,1.932578,1.556911,0.800788,0.418427,3.663278,1.166336,0.946101,0.866408,0.294237,12.4891,2.877193,1.822509,0.640017,0.596128,3.073697,1.374487,0.756845,0.707396,0.330164
2.141336,1.129355,0.894594,0.751485,0.288314,2.143534,1.984267,0.992567,0.397131,0.329265,2.442545,1.299662,0.935922,0.764612,0.346442,0.391422,0.92906,0.448937,0.300959,0.300465,0.69761,0.808587,0.487019,0.31242,0.295641,1.035014,1.611545,0.789672,0.455699,0.491467,2.308575,2.567687,1.246469,0.676794,0.458827,1.439335,1.605162,0.670525,0.479063,0.647586,4.243206,2.10099,1.348892,0.722175,0.421534,3.583723,1.441097,0.839843,0.817685,0.29195,9.838914,3.183224,1.467503,0.607453,0.572821,3.206931,1.609486,0.658086,0.702202,0.342035
2.38079,1.313362,0.870792,0.75387,0.29647,2.347391,1.961435,1.063671,0.402113,0.325212,2.711772,1.535535,0.89633,0.774511,0.336803,0.387668,0.885741,0.487686,0.358708,0.305815,0.572214,0.89319,0.55556,0.311387,0.281669,0.935775,1.478249,0.797558,0.408328,0.457376,1.770624,2.54679,1.167463,0.581475,0.432367,0.866221,1.625262,0.568735,0.445531,0.660529,3.286773,2.213795,1.175885,0.68788,0.438232,3.436849,1.7177,0.738979,0.778305,0.295523,7.365961,3.375877,1.208553,0.632989,0.552652,3.192059,1.78476,0.602317,0.693382,0.352862
2.504146,1.408093,0.866092,0.719257,0.305435,2.527956,1.819759,1.142372,0.415478,0.322381,3.089867,1.751924,0.898339,0.757425,0.329451,0.409078,0.788667,0.532368,0.392519,0.30758,0.558199,0.965422,0.640881,0.314113,0.263963,0.855681,1.270474,0.777411,0.378663,0.40797,1.440189,2.366728,1.076713,0.507743,0.402042,0.536329,1.558396,0.533811,0.442477,0.646235,2.535146,2.244412,1.099035,0.670171,0.454761,3.207644,1.916398,0.706892,0.731214,0.301399,5.709117,3.338032,1.099826,0.678122,0.532894,2.960022,1.840832,0.631328,0.663549,0.354799
2.531123,1.392331,0.901688,0.640462,0.313653,2.739569,1.58504,1.21846,0.418224,0.321364,3.515656,1.91185,0.983699,0.704555,0.326827,0.459967,0.672337,0.58345,0.386223,0.311071,0.662953,1.018627,0.741625,0.315392,0.245969,0.804425,1.061125,0.767808,0.371629,0.362257,1.33268,2.153956,1.038073,0.464639,0.37995,0.416904,1.493912,0.589744,0.462244,0.607183,2.065423,2.226541,1.133151,0.648311,0.463214,2.946437,2.000732,0.782808,0.667999,0.305834,4.594725,3.058911,1.128825,0.710358,0.513785,2.588874,1.76164,0.761149,0.606721,0.345069
2.41916,1.279029,0.987008,0.530814,0.317786,2.908738,1.294594,1.274504,0.39952,0.322547,3.878111,1.991995,1.155353,0.625082,0.328642,0.501091,0.568607,0.636738,0.341484,0.320578,0.84235,1.065269,0.853605,0.311786,0.235127,0.7991,0.931703,0.801627,0.385448,0.33559,1.366611,2.076194,1.093589,0.455133,0.374226,0.462611,1.542362,0.736349,0.489049,0.554029,1.828288,2.22845,1.2659,0.614952,0.462876,2.649049,1.975812,0.971146,0.597656,0.306068,4.164858,2.646993,1.270286,0.716619,0.495612,2.123713,1.58313,0.986168,0.5338,0.326094
2.278018,1.113784,1.104951,0.421721,0.313417,3.04546,1.009388,1.286117,0.361334,0.324272,4.145524,1.978985,1.366433,0.542657,0.330619,0.551764,0.497251,0.678015,0.276759,0.335898,1.092222,1.12406,0.96429,0.301391,0.238152,0.845637,0.917013,0.881312,0.411963,0.332872,1.566344,2.226093,1.233915,0.475529,0.382799,0.633579,1.769061,0.940129,0.514106,0.498133,1.860956,2.297165,1.450178,0.576362,0.455567,2.468556,1.881192,1.226266,0.541065,0.300723,4.321789,2.259632,1.477998,0.706327,0.476365,1.760115,1.373205,1.266513,0.468412,0.302814
2.094407,0.944663,1.209884,0.347256,0.297008,3.041573,0.777039,1.234319,0.316642,0.323997,4.271375,1.867842,1.532169,0.482822,0.326353,0.608692,0.454184,0.688879,0.217788,0.35223,1.342746,1.213997,1.049281,0.284256,0.255348,0.91956,0.9937,0.972328,0.439477,0.346559,1.83525,2.579195,1.400212,0.518672,0.395519,0.864834,2.144188,1.143702,0.552649,0.44979,2.047128,2.417719,1.618543,0.542728,0.442351,2.361373,1.7521,1.461658,0.516048,0.288777,4.791553,1.972721,1.684244,0.699743,0.452691,1.522835,1.19248,1.535159,0.43388,0.280103
1.940868,0.809252,1.245633,0.321942,0.269107,2.942921,0.619134,1.114175,0.281284,0.321059,4.223156,1.669287,1.571815,0.454074,0.311675,0.747458,0.421206,0.656137,0.186998,0.363249,1.656989,1.329631,1.079148,0.265031,0.280692,1.01463,1.095733,1.021067,0.455948,0.363045,2.257297,2.999873,1.510653,0.574812,0.403055,1.213491,2.553801,1.281755,0.632471,0.420306,2.443366,2.525242,1.698158,0.515839,0.425497,2.362208,1.618058,1.584835,0.517732,0.271094,5.276546,1.821558,1.816363,0.707515,0.424191,1.504089,1.069485,1.710911,0.433037,0.262434
1.773952,0.726803,1.178105,0.338483,0.234548,2.714177,0.542782,0.940339,0.264917,0.317431,3.987783,1.417931,1.450392,0.447688,0.286459,0.951991,0.384946,0.583291,0.193123,0.363619,1.983366,1.432849,1.040115,0.253546,0.304815,1.083262,1.158156,0.990351,0.454287,0.369026,2.738875,3.326674,1.5068,0.634359,0.400901,1.66617,2.866261,1.308457,0.775446,0.418161,2.92645,2.549551,1.648105,0.491585,0.407948,2.335679,1.498535,1.54385,0.52593,0.250035,5.603103,1.774661,1.818955,0.724169,0.395111,1.562013,0.994551,1.735646,0.448248,0.252718
1.61852,0.696825,1.00983,0.377324,0.200932,2.459228,0.537025,0.745921,0.267562,0.315261,3.591445,1.165443,1.192394,0.450145,0.255095,1.247729,0.345789,0.487498,0.227253,0.351604,2.392373,1.473205,0.941211,0.257974,0.319426,1.125168,1.143444,0.875762,0.43354,0.355648,3.291316,3.439019,1.385749,0.685711,0.390942,2.231086,2.986149,1.222705,0.974606,0.447455,3.450774,2.456404,1.476147,0.468556,0.391117,2.253857,1.398384,1.342418,0.523704,0.229145,5.826365,1.772435,1.676279,0.736264,0.372608,1.627463,0.937549,1.595898,0.458114,0.251802
1.483728,0.704633,0.783115,0.419983,0.17552,2.213109,0.570161,0.568045,0.280059,0.314579,3.082828,0.95934,0.870734,0.452952,0.223287,1.553548,0.304544,0.391899,0.270571,0.330118,2.779497,1.411438,0.805895,0.279268,0.321827,1.101181,1.049829,0.698584,0.402252,0.322807,3.760482,3.280607,1.177625,0.720214,0.379489,2.787735,2.876215,1.058206,1.190222,0.506309,3.885532,2.24953,1.233356,0.450884,0.373507,2.109896,1.307159,1.040284,0.508429,0.211568,5.990519,1.751935,1.416359,0.732045,0.36253,1.619579,0.868172,1.339849,0.451515,0.258574
1.370937,0.728431,0.562269,0.461581,0.162912,2.006002,0.604576,0.442084,0.297942,0.312451,2.519748,0.833904,0.580953,0.461891,0.196693,1.800193,0.262997,0.319743,0.305939,0.304415,3.073941,1.24963,0.666873,0.313826,0.314824,1.028589,0.91468,0.505387,0.373632,0.278081,4.000124,2.889114,0.942988,0.737555,0.37259,3.198225,2.574243,0.870093,1.371875,0.583153,4.093581,1.972504,0.990017,0.447639,0.352458,1.961381,1.216968,0.732555,0.492908,0.200273,6.3596,1.683294,1.106155,0.710708,0.364479,1.50858,0.777421,1.05858,0.433241,0.269527
1.280383,0.747424,0.410865,0.509526,0.163766,1.850348,0.61108,0.408737,0.326877,0.305015,1.986717,0.803693,0.404186,0.492627,0.179642,1.927108,0.226594,0.293542,0.326331,0.280248,3.183996,1.038583,0.563453,0.357457,0.303777,0.911534,0.795019,0.355539,0.362048,0.234744,3.938931,2.386446,0.762416,0.747265,0.372756,3.338984,2.185779,0.736437,1.479981,0.660129,4.008241,1.692157,0.815944,0.469795,0.326153,1.798611,1.138663,0.525843,0.498195,0.19703,6.883486,1.554359,0.833125,0.684982,0.371792,1.325873,0.686671,0.856448,0.421501,0.278546
1.161607,0.763929,0.36504,0.567129,0.175175,1.696366,0.630232,0.498242,0.370973,0.290529,1.518037,0.855604,0.374928,0.552548,0.174928,1.90138,0.21093,0.327518,0.329861,0.260463,3.022137,0.853215,0.525857,0.406111,0.294923,0.777837,0.732374,0.286149,0.376234,0.20845,3.548886,1.916965,0.687462,0.756426,0.377984,3.121922,1.83187,0.717103,1.491875,0.716594,3.554906,1.476018,0.752875,0.516555,0.29763,1.644115,1.092622,0.491399,0.535627,0.201447,7.140757,1.371683,0.667361,0.670233,0.3758,1.064221,0.646036,0.80221,0.430311,0.279635
1.012722,0.786579,0.414413,0.625591,0.192585,1.539944,0.734268,0.695986,0.427462,0.270912,1.138669,0.95845,0.471405,0.629208,0.182389,1.734171,0.228669,0.418789,0.319418,0.244651,2.601203,0.753603,0.558182,0.454905,0.293196,0.637851,0.742433,0.300395,0.414274,0.213253,2.905828,1.587692,0.714917,0.7677,0.384768,2.594298,1.595362,0.817918,1.417455,0.734688,2.8546,1.352654,0.792922,0.573231,0.275728,1.484343,1.083892,0.630939,0.595759,0.211055,7.034501,1.166435,0.620867,0.673194,0.369252,0.842644,0.683088,0.886214,0.458331,0.270895
0.897091,0.819881,0.516956,0.667643,0.213868,1.39874,0.94548,0.945772,0.486841,0.252159,0.929827,1.080361,0.635768,0.694677,0.199326,1.504928,0.271569,0.546286,0.29963,0.230663,2.04352,0.760925,0.643549,0.495716,0.29963,0.524449,0.820067,0.373088,0.462344,0.258311,2.200874,1.442982,0.796157,0.776899,0.393588,1.938263,1.496925,0.992127,1.291157,0.70865,2.125547,1.310269,0.895189,0.62285,0.272614,1.393044,1.104971,0.883629,0.654737,0.223541,6.495827,0.971668,0.654535,0.689382,0.351582,0.787701,0.788315,1.040359,0.493208,0.256492
0.890699,0.862345,0.621194,0.67371,0.238498,1.318089,1.236271,1.17993,0.534279,0.241279,0.927507,1.196802,0.797089,0.718255,0.22092,1.257577,0.318702,0.674462,0.274867,0.217038,1.499688,0.84082,0.748734,0.519694,0.311168,0.459736,0.943719,0.470552,0.500277,0.343082,1.645388,1.472031,0.873151,0.772692,0.408041,1.382631,1.497139,1.168545,1.151218,0.649551,1.592662,1.324107,1.009958,0.65132,0.296915,1.415676,1.141939,1.144713,0.687238,0.23761,5.637566,0.816817,0.704965,0.704507,0.329888,0.990631,0.923265,1.178419,0.51533,0.244362
0.99933,0.897303,0.703157,0.633848,0.263717,1.30438,1.531667,1.360277,0.557173,0.241131,1.116558,1.279819,0.911211,0.682299,0.239725,1.011559,0.343869,0.769296,0.249464,0.20425,1.079974,0.936518,0.83753,0.520447,0.321753,0.460842,1.095125,0.563169,0.512891,0.453215,1.354845,1.619976,0.909272,0.745754,0.429797,1.076203,1.517585,1.300267,1.026998,0.579858,1.332045,1.345016,1.10755,0.654878,0.345504,1.479804,1.169333,1.331041,0.680437,0.251017,4.887496,0.705393,0.746462,0.705749,0.313721,1.456642,1.028035,1.247612,0.511666,0.240187
1.247344,0.916181,0.763253,0.554222,0.284603,1.413976,1.742835,1.469738,0.552946,0.249077,1.469113,1.301243,0.958859,0.591924,0.249477,0.836012,0.331,0.811428,0.227965,0.19571,0.898471,1.033076,0.889631,0.496941,0.325908,0.545749,1.264027,0.631452,0.500026,0.564396,1.378828,1.812111,0.895963,0.697023,0.456162,1.072854,1.498306,1.37128,0.927256,0.520374,1.357542,1.333868,1.177245,0.636466,0.403433,1.590695,1.163078,1.400207,0.637465,0.261325,4.578862,0.632177,0.786141,0.686855,0.309394,2.109672,1.05867,1.237652,0.481149,0.24422
1.56948,0.932716,0.81514,0.455735,0.296528,1.666986,1.845471,1.522316,0.526216,0.259592,1.843264,1.254007,0.944405,0.472558,0.247618,0.709326,0.283615,0.804634,0.210774,0.194547,0.911841,1.15821,0.889137,0.457929,0.321519,0.673492,1.436665,0.662637,0.479481,0.650387,1.597746,1.969009,0.841425,0.637595,0.480201,1.271996,1.427113,1.392805,0.843338,0.483586,1.541801,1.298958,1.228848,0.604004,0.449879,1.679041,1.122331,1.359418,0.574458,0.266169,4.465103,0.603246,0.854386,0.652168,0.317024,2.815559,1.027138,1.173572,0.432559,0.251749
1.900431,0.958989,0.870067,0.365877,0.29773,2.099563,1.876461,1.547796,0.486849,0.268293,2.123246,1.148107,0.892575,0.358441,0.23655,0.650181,0.221901,0.77829,0.194493,0.201203,1.07168,1.37268,0.83884,0.416605,0.309284,0.805259,1.597756,0.659564,0.473827,0.692853,1.83751,2.024076,0.774693,0.582015,0.493567,1.520881,1.317075,1.39427,0.765661,0.470548,1.745125,1.249198,1.275289,0.570958,0.468798,1.656267,1.062768,1.254839,0.513641,0.265076,4.787983,0.640361,0.984257,0.6158,0.333376,3.385385,0.966211,1.093106,0.379827,0.25769
2.172422,0.991786,0.926873,0.30278,0.289645,2.663363,1.879004,1.565682,0.445843,0.274506,2.265009,1.005134,0.835458,0.275086,0.223013,0.626791,0.165376,0.769146,0.177322,0.213019,1.264595,1.705269,0.772752,0.389115,0.290816,0.883908,1.739701,0.652626,0.497437,0.687599,1.954254,1.972773,0.742409,0.544053,0.490267,1.688455,1.202668,1.407143,0.696215,0.471967,1.929925,1.205422,1.32688,0.548258,0.456524,1.641342,1.005415,1.153062,0.471892,0.259985,4.984055,0.755869,1.195104,0.591466,0.353439,3.733253,0.912682,1.034133,0.335007,0.260549
2.296048,1.006791,0.975207,0.269666,0.277106,3.239062,1.86938,1.576061,0.410385,0.279963,2.258312,0.855294,0.805138,0.230939,0.214549,0.63447,0.127968,0.799885,0.160844,0.224356,1.447047,2.124462,0.754118,0.386964,0.268313,0.887836,1.861021,0.694913,0.54449,0.644085,1.926601,1.852465,0.78026,0.527241,0.468588,1.752228,1.102016,1.440046,0.644195,0.474118,2.087422,1.168246,1.379163,0.540094,0.422636,1.616289,0.968758,1.10427,0.454406,0.253797,5.131881,0.923817,1.466711,0.585512,0.373761,3.771497,0.884278,1.010212,0.30468,0.262417
2.266162,0.99708,1.013421,0.262167,0.26535,3.707335,1.873372,1.567838,0.385456,0.285478,2.130732,0.764807,0.833697,0.223622,0.215031,0.66788,0.12756,0.870068,0.149128,0.229184,1.587272,2.556367,0.843541,0.412671,0.244393,0.821625,1.969,0.822692,0.59389,0.579529,1.771476,1.755765,0.904205,0.526338,0.43,1.697334,1.038219,1.490109,0.619962,0.464066,2.254953,1.157162,1.440203,0.550422,0.382823,1.617596,0.990723,1.137051,0.459594,0.24802,5.296211,1.080615,1.752552,0.601971,0.39261,3.578862,0.908699,1.030413,0.294905,0.265573
2.11892,0.97425,1.040652,0.271761,0.256963,3.984528,1.92644,1.529201,0.370835,0.288956,1.980061,0.790744,0.932207,0.24222,0.223254,0.708327,0.177645,0.959607,0.14507,0.224344,1.643145,2.902943,1.073012,0.453988,0.222813,0.702248,2.066907,1.033034,0.620798,0.512102,1.521995,1.781931,1.096154,0.531981,0.380463,1.539842,1.034458,1.533411,0.62956,0.43706,2.474264,1.199203,1.50626,0.578256,0.351216,1.672133,1.093982,1.235749,0.478304,0.242161,5.5734,1.175701,1.97552,0.638467,0.409976,3.272382,1.00422,1.087139,0.307997,0.270062
1.896179,0.954374,1.068093,0.293974,0.251378,4.080254,2.05406,1.464702,0.364359,0.286803,1.817277,0.951079,1.094197,0.277066,0.233858,0.742422,0.282494,1.038284,0.150738,0.211546,1.615899,3.069022,1.443986,0.497186,0.207706,0.561865,2.137916,1.292352,0.614419,0.455325,1.255711,1.968248,1.321996,0.5435,0.328115,1.357352,1.08797,1.551519,0.678727,0.397445,2.78407,1.310794,1.575384,0.625025,0.334706,1.736723,1.27722,1.369994,0.506961,0.234659,6.270412,1.190597,2.076907,0.692568,0.424686,2.936022,1.163268,1.165406,0.345003,0.272625
1.667626,0.980106,1.111158,0.324209,0.245826,4.091763,2.267589,1.389995,0.363148,0.277315,1.72032,1.238486,1.292751,0.321111,0.240224,0.777765,0.432481,1.075355,0.164111,0.197645,1.524436,3.004301,1.899337,0.535086,0.203315,0.445918,2.162937,1.51999,0.579816,0.416901,1.058369,2.279438,1.51712,0.562308,0.281756,1.231687,1.187287,1.537401,0.76256,0.35575,3.22764,1.504715,1.638628,0.686825,0.331333,1.822586,1.530117,1.505078,0.546676,0.223593,7.435041,1.229901,2.05003,0.757603,0.43295,2.67747,1.374627,1.244406,0.400864,0.267887
1.507103,1.092883,1.168257,0.355351,0.237233,4.156016,2.562142,1.314757,0.368293,0.263396,1.735255,1.607126,1.47185,0.371455,0.238116,0.855318,0.598547,1.049356,0.182251,0.191934,1.549172,2.710782,2.328661,0.565644,0.212667,0.43162,2.121891,1.628084,0.532529,0.399911,1.147138,2.605889,1.604939,0.58672,0.250022,1.35872,1.292789,1.477998,0.861749,0.324754,3.914924,1.763365,1.661858,0.749575,0.334423,1.988661,1.822305,1.597069,0.597921,0.208802,9.597608,1.397033,1.913376,0.819673,0.430623,2.626064,1.626606,1.285443,0.46329,0.252025
1.471575,1.307111,1.216939,0.38591,0.224294,4.353672,2.905437,1.2208,0.383587,0.249399,1.90171,1.988779,1.565308,0.430279,0.228347,0.994551,0.748064,0.959882,0.204135,0.201003,1.766989,2.259346,2.640082,0.592513,0.237379,0.55913,2.017585,1.596581,0.494098,0.405152,1.55933,2.839491,1.550825,0.616286,0.240343,1.732558,1.370969,1.369904,0.954759,0.31414,4.769798,2.044663,1.605341,0.798839,0.339119,2.260368,2.115343,1.606133,0.661699,0.193354,12.210421,1.714842,1.704756,0.865665,0.414982,2.800066,1.905437,1.245971,0.520402,0.225929
1.563719,1.615858,1.225827,0.415317,0.208819,4.611454,3.275544,1.093969,0.412138,0.239332,2.201639,2.342903,1.53186,0.495391,0.215826,1.186025,0.861782,0.827264,0.229903,0.225321,2.208444,1.767889,2.782319,0.617978,0.276223,0.822007,1.895691,1.467502,0.479964,0.432239,2.288433,2.973122,1.380733,0.646806,0.255364,2.3259,1.429189,1.230003,1.020504,0.324681,5.670031,2.331471,1.460611,0.821942,0.34377,2.604592,2.405156,1.516194,0.72833,0.18157,15.142802,2.174535,1.472993,0.884092,0.386861,3.208445,2.232385,1.113138,0.561561,0.195653
